,cartao,cep,codigoMoedaDestino,codigoMoedaOrigem,cpf,dataCompra,dataEmissao,dataNascimento,dataValidade,empresa,estadoCivil,idConta,idEstabelecimento,idEventoCompra,idOperacao,latitude,limiteCredito,longitude,nome,numeroDependentes,numeroIdentidade,numeroParcelas,orgaoIdentidade,profissao,salario,sexo,tempoResidenciaAnos,tempoTrabalhoAnos,uf,valorCompra,valorParcela
7578,6086192570536936,8062300,,,99149457403,2018-05-02T14:00:00,2017-12-05T15:21:00,1986-08-05T00:00:00,2067-12-31T00:00:00,,2,8704626,,185125673,19,-23.5254624,1840.0,-46.4706992,EDNAURIA BRAND?O,,8505426,1,SSPSP,,830.0,M,,0.0,SP,49.99,49.99
7579,6505144560701361,14120000,986.0,986.0,99298225695,2018-05-04T12:03:00,2017-12-06T21:41:27.903000,1992-06-24T00:00:00,2022-12-06T21:41:00,BM DUMONT EQUIPAMENTOS AGRICOLAS,1,8718133,31678473.0,185400176,10493,-21.2458400726,815.0,-47.9716377258,EBENESIO LEOPOLDINO,0.0,7017744,1,SSPSP,10.0,1660.0,M,,4.0,SP,19.0,19.0
7580,6086195052820954,7600000,,,99587639740,2018-05-05T15:21:00,2017-12-07T11:24:00,1972-11-16T00:00:00,2067-12-31T00:00:00,,2,8719877,,185651763,503,-23.3227097,2320.0,-46.5875045,MARVEN SERAPIAO,0.0,4123603,5,SSPSP,,2303.25,M,5.0,8.0,SP,169.89,33.98
7581,6505144601412231,33930530,986.0,986.0,99147786400,2018-05-04T18:07:00,2017-12-07T12:41:00,1971-02-06T00:00:00,2022-12-31T00:00:00,,2,8721149,31951167.0,185480445,10494,-19.7954017,1665.0,-43.9971279,IRURAL VIETOR,,8522136,2,,,1245.0,F,,,MG,175.57,87.78
7582,6505144601412231,33930530,,,99147786400,2018-05-04T10:34:00,2017-12-07T12:41:00,1971-02-06T00:00:00,2022-12-31T00:00:00,,2,8721149,,185382728,28,-19.8141847,1665.0,-43.9620385,IRURAL VIETOR,,8522136,5,,,1245.0,F,,,MG,209.97,41.99
7583,6086192964136528,11087001,,,99147617985,2018-05-04T10:20:00,2017-12-07T14:11:00,1988-02-18T00:00:00,2067-12-31T00:00:00,GT COMERCIAL IMPOR E EXP LTDA,1,8722632,,185380220,19,-23.9477515,690.0,-46.3767964,EDEMILDA IACOI,0.0,8523821,1,SSPSP,20.0,1245.0,F,,4.0,SP,39.98,39.98
7584,6505148644548728,37044240,986.0,986.0,99675818166,2018-05-05T19:21:00,2018-01-06T09:27:22.487000,1974-04-14T00:00:00,2023-01-06T09:27:00,DROGARIA E FARMACIA AMERICANA,2,8723893,32111077.0,185707435,10493,-21.5576513,1080.0,-45.4245802,GERALCI ROZENO,0.0,3241819,1,SSPMG,5.0,830.0,M,,7.0,MG,50.0,50.0
7585,6505153815590244,18520000,986.0,986.0,99146522476,2018-05-06T10:37:00,2018-03-17T12:45:58.183000,1962-05-21T03:00:00,2023-03-17T12:46:00,,2,8736467,33611334.0,185765576,10493,-23.1704997,1095.0,-47.7298623,VEJUSE LECYN,0.0,8534776,1,SSPSP,4.0,2307.4,M,,0.0,SP,87.05,87.05
7586,6505144833182026,18608702,986.0,986.0,99146226907,2018-05-01T13:43:00,2017-12-08T16:46:00,1977-03-21T00:00:00,2022-12-31T00:00:00,,1,8739433,31641782.0,185015841,10493,-22.8545099,2320.0,-48.4507763,RILIANA VALOIS,,8537731,1,,20.0,1245.0,M,,,SP,32.28,32.28
7587,6505155432101885,89504748,986.0,986.0,99145694710,2018-05-02T15:17:00,2018-04-10T11:57:38.403000,1994-05-13T00:00:00,2023-04-10T11:58:00,CARLOS AUGUSTO COELHO DE SOUZA FLECH,1,8749084,31683461.0,185139479,10494,0.0,1100.0,0.0,ALCIKLECIO PERS,0.0,8543053,4,SSPSC,20.0,1245.0,F,,3.0,SC,182.7,45.67
7588,6505148887509739,11940000,986.0,986.0,99301439123,2018-05-04T14:24:00,2018-01-09T16:09:19.627000,1981-01-27T00:00:00,2023-01-09T16:09:00,DROGARIA SABRINA SETE BARAAS LTDA,1,8753071,31695939.0,185428303,10493,-25.5263996124,1100.0,-48.5148353577,CLAUDECINA TINE,0.0,6985609,1,SSPSP,5.0,2490.0,F,,2.0,SP,50.0,50.0
7589,6505148887509739,11940000,986.0,986.0,99301439123,2018-05-02T20:50:00,2018-01-09T16:09:19.627000,1981-01-27T00:00:00,2023-01-09T16:09:00,DROGARIA SABRINA SETE BARAAS LTDA,1,8753071,31631619.0,185197170,10493,-25.5263996124,1100.0,-48.5148353577,CLAUDECINA TINE,0.0,6985609,1,SSPSP,5.0,2490.0,F,,2.0,SP,90.98,90.98
7590,6505153847234252,14882055,986.0,986.0,99413879745,2018-05-01T11:14:00,2018-03-17T16:53:04.430000,1982-01-08T03:00:00,2023-03-17T16:53:00,,8,8763360,33421474.0,184996050,10493,-21.2469035,1100.0,-48.3095089,TAIANE MOYLE,0.0,5861203,1,SSPSP,20.0,701.35,F,,0.0,SP,33.31,33.31
7591,6505155112723089,35164463,986.0,986.0,99146260099,2018-05-04T11:06:00,2018-04-05T17:39:56.700000,1931-07-27T00:00:00,2023-04-05T17:40:00,,2,8739297,32060906.0,185388726,10494,0.0,1080.0,0.0,DEFERSON JOSE,,8537400,2,,,1245.0,M,,,MG,51.5,25.75
7592,6505148439800804,8140000,986.0,986.0,99322959657,2018-05-03T22:53:00,2018-01-03T18:42:51.857000,1983-06-27T03:00:00,2023-01-03T18:43:00,DISTRIBUIDORA CENTRAL DOCES,1,8772681,33847436.0,185351610,10493,-23.5074598,980.0,-46.3970201,DENILO INGRACIO,0.0,6770404,1,SSPSP,20.0,1245.0,F,,8.0,SP,7.9,7.9
7593,6505148439800804,8140000,986.0,986.0,99322959657,2018-05-05T17:22:00,2018-01-03T18:42:51.857000,1983-06-27T03:00:00,2023-01-03T18:43:00,DISTRIBUIDORA CENTRAL DOCES,1,8772681,32035302.0,185682501,10493,-23.508682,980.0,-46.490847,DENILO INGRACIO,0.0,6770404,1,SSPSP,20.0,1245.0,F,,8.0,SP,7.0,7.0
7594,6505151967178497,75908805,986.0,986.0,99143169210,2018-05-03T18:59:00,2018-02-21T16:54:02.757000,1971-09-21T00:00:00,2023-02-28T00:00:00,,2,8784441,31688226.0,185331387,10493,-16.3743715,1074.0,-49.4756744,GESY ERVEDOZA,,8568308,1,,20.0,1245.0,F,,,GO,48.48,48.48
7595,6505148349419120,2806000,986.0,986.0,99142883083,2018-05-05T16:57:00,2018-01-02T15:46:41.130000,1946-09-20T00:00:00,2023-01-02T15:47:00,,7,8791135,31866025.0,185676482,10493,-23.4822228,800.0,-46.6969734,AERICA CORDOVIL,,8571170,1,,20.0,830.0,M,,,SP,37.55,37.55
7596,6505148349419120,2806000,986.0,986.0,99142883083,2018-05-04T15:27:00,2018-01-02T15:46:41.130000,1946-09-20T00:00:00,2023-01-02T15:47:00,,7,8791135,33624685.0,185441370,10493,-23.4801413,800.0,-46.7044957,AERICA CORDOVIL,,8571170,1,,20.0,830.0,M,,,SP,15.0,15.0
7597,6505148349419120,2806000,986.0,986.0,99142883083,2018-05-05T09:41:00,2018-01-02T15:46:41.130000,1946-09-20T00:00:00,2023-01-02T15:47:00,,7,8791135,33883489.0,185543769,10493,-23.4646081,800.0,-46.6957389,AERICA CORDOVIL,,8571170,1,,20.0,830.0,M,,,SP,147.52,147.52
7598,6505148349419120,2806000,986.0,986.0,99142883083,2018-05-04T18:25:00,2018-01-02T15:46:41.130000,1946-09-20T00:00:00,2023-01-02T15:47:00,,7,8791135,33869822.0,185484555,10493,-23.4797392,800.0,-46.7041937,AERICA CORDOVIL,,8571170,1,,20.0,830.0,M,,,SP,10.0,10.0
7599,6505150718622959,12424430,986.0,986.0,99141593898,2018-05-03T12:01:00,2018-02-02T16:30:50.353000,1960-03-10T00:00:00,2023-02-02T16:31:00,,5,8803404,33853148.0,185247590,10493,-22.9616262,1500.0,-45.486751,HELENIR GRAO,,8584062,1,,20.0,1660.0,F,,,SP,214.53,214.53
7600,6505151782080068,8574040,986.0,986.0,99862482990,2018-05-05T13:14:00,2018-02-19T09:50:19.743000,1979-09-06T00:00:00,2023-02-19T09:50:00,,1,8775859,32803854.0,185616635,10494,-23.5104986,1935.0,-46.3394767,GEICILANE LAMENHA,0.0,1375170,2,SSPSP,,1245.0,F,20.0,5.0,SP,99.9,49.95
7601,6086193641180650,18745000,,,99143478514,2018-05-03T11:22:00,2017-12-11T16:04:00,1982-04-13T00:00:00,2067-12-31T00:00:00,ANTONIO FABROCINI,2,8780862,,185240087,28,-23.5362046,695.0,-49.2442485,ERMANDO GRAO,0.0,8565215,3,SSPSP,6.0,830.0,F,,12.0,SP,135.94,45.31
7602,6505155221015203,15025030,986.0,986.0,99877586576,2018-05-06T09:33:00,2018-04-07T09:57:03.393000,1954-10-06T00:00:00,2023-04-07T09:57:00,,2,8814462,32544183.0,185756117,10493,-20.7984153,1640.961,-49.3867115,LANAILZE SERAPIAO,0.0,1224134,1,SSPSP,,1801.1,F,,14.0,SP,189.45,189.45
7603,6505155221015203,15025030,986.0,986.0,99877586576,2018-05-05T16:35:00,2018-04-07T09:57:03.393000,1954-10-06T00:00:00,2023-04-07T09:57:00,,2,8814462,32711744.0,185670834,10494,-20.8012664,1640.961,-49.4088812,LANAILZE SERAPIAO,0.0,1224134,3,SSPSP,,1801.1,F,,14.0,SP,149.9,49.96
7604,6086192234747368,13806659,,,99139151980,2018-05-05T11:45:00,2017-12-15T16:39:00,1997-05-01T00:00:00,2067-12-31T00:00:00,,1,8839093,,185584480,502,0.0,525.0,0.0,NAYETE GOZAGA,,8608481,3,,20.0,830.0,F,,,SP,81.97,34.87
7605,6505146225879994,15501095,986.0,986.0,99305196705,2018-05-01T13:29:00,2017-12-16T14:41:05.287000,1997-05-06T00:00:00,2022-12-16T14:41:00,IMOBILIARIA OPCAO,1,8853809,33820607.0,185014302,10493,0.0,1730.0,0.0,JAQUELINY VECCHIO,0.0,6948033,1,SSPSP,20.0,1245.0,M,,2.0,SP,10.0,10.0
7606,6505146243959115,3669040,986.0,986.0,99140044823,2018-05-04T18:18:00,2017-12-16T16:03:00,1935-08-22T00:00:00,2022-12-31T00:00:00,,5,8855607,33867926.0,185483137,10493,-23.5349269,1750.0,-46.7357742,SUENIELY FIORENCIO,,8599552,1,,20.0,1660.0,F,,,SP,7.0,7.0
7607,6505150114537514,12702460,,,99764361579,2018-05-03T09:41:00,2018-01-26T17:10:05.273000,1951-08-28T00:00:00,2023-01-26T17:10:00,PREFEITURA MUNICIPAL DE CRUZEIRO,4,8867059,,185223574,502,-22.5782647,1000.0,-44.9590072,NARCEZ BELMIRO,0.0,2356384,4,SSPSP,8.0,1245.0,F,,12.0,SP,99.99,29.85
7608,6086198661551318,11730000,,,99136888842,2018-05-04T17:44:00,2017-12-18T13:07:00,1999-04-02T00:00:00,2067-12-31T00:00:00,,1,8872361,,185474597,28,-24.1837152,1740.0,-46.7879803,NATELVIA FRAGOZO,,8631112,2,,20.0,830.0,F,,,SP,100.0,50.0
7609,6086190107770846,12970000,,,99136887790,2018-05-02T11:10:00,2017-12-18T13:09:00,1981-09-23T00:00:00,2067-12-31T00:00:00,,2,8872375,,185095256,503,-23.0498886108,1240.0,-46.3368301392,ACEMIRA FRAGOZO,,8631123,5,,20.0,830.0,M,,,SP,179.97,35.99
7610,6086196771685017,31630000,,,99134272151,2018-05-03T16:42:00,2017-12-20T17:05:00,1991-08-24T00:00:00,2067-12-31T00:00:00,,1,8904452,,185301406,28,-19.8004646301,250.0,-43.9600448608,CRISE NASCIMENTO,,8657279,5,,20.0,830.0,F,,,MG,403.9,80.78
7611,6505148581821115,8420450,986.0,986.0,99410742323,2018-05-02T11:39:00,2018-01-05T14:09:40.563000,1960-09-14T03:00:00,2023-01-05T14:10:00,,8,8911289,31868768.0,185100238,10493,-23.5350906,400.0,-46.4328511,JUSCIANA MARCEDO,0.0,5892577,1,SSPSP,20.0,701.35,F,,0.0,SP,16.5,16.5
7612,6505154422325780,86701030,986.0,986.0,99466973860,2018-05-01T16:44:00,2018-03-27T17:27:42.720000,1996-06-03T03:00:00,2023-03-27T17:28:00,BARUCH ASSORIA LTDA,1,8919234,32320534.0,185031263,10493,0.0,987.0,0.0,MAURILEIDE SENO,0.0,5330262,1,SSPPR,20.0,925.45,F,,2.0,PR,20.0,20.0
7613,6505147053730820,88103270,,,99132932944,2018-05-05T14:53:00,2017-12-21T18:28:00,1985-09-18T00:00:00,2022-12-31T00:00:00,,2,8923660,,185644546,503,-27.6153768,1565.0,-48.6428038,MISTIANE BENTOS,,8670671,4,,20.0,1245.0,F,,,SC,271.94,67.99
7614,6086190537505762,12235060,,,99134543104,2018-05-02T17:48:00,2017-12-20T14:28:00,1949-10-31T00:00:00,2067-12-31T00:00:00,APOSENTADA,4,8901789,,185170646,28,-23.2302656,3300.0,-45.8927988,DEMIRES PERS,0.0,8654569,2,SSPSP,73.0,830.0,F,,0.0,SP,81.95,40.98
7615,6086193399125570,13179180,,,99132682735,2018-05-03T19:41:00,2017-12-21T21:10:00,1989-11-27T00:00:00,2067-12-31T00:00:00,,2,8925980,,185337706,503,-22.8286056519,1655.0,-47.1680221558,EVERIVALDO CASCAES,,8673173,3,,20.0,1245.0,F,,,SP,207.96,69.32
7616,6505147212452052,13720000,986.0,986.0,99136367796,2018-05-05T14:47:00,2017-12-22T14:05:00,1946-08-24T00:00:00,2022-12-31T00:00:00,,1,8937686,31852613.0,185642924,10493,-21.6134986877,630.0,-46.8906707764,IRANILTA JOVINA,,8636323,1,,20.0,1660.0,M,,,SP,118.41,118.41
7617,6505147212452052,13720000,986.0,986.0,99136367796,2018-05-01T22:30:00,2017-12-22T14:05:00,1946-08-24T00:00:00,2022-12-31T00:00:00,,1,8937686,31619192.0,185055782,10494,-21.5880699158,630.0,-46.9182357788,IRANILTA JOVINA,,8636323,8,,20.0,1660.0,M,,,SP,432.59,54.07
7618,6086198948059308,18400465,,,99131819761,2018-05-04T16:23:00,2017-12-22T16:11:00,1981-04-05T00:00:00,2067-12-31T00:00:00,VENDEDORA AVON E NATURA,2,8939958,,185454139,503,-23.98851,2640.0,-48.8959326,DOURAM NASCIMENTO,0.0,8681803,3,SSPSP,3.0,830.0,F,,10.0,SP,76.96,25.65
7619,6086193372920404,81925430,,,99129756260,2018-05-04T09:11:00,2017-12-24T11:42:00,1980-10-02T00:00:00,2067-12-31T00:00:00,GVT,2,8960884,,185370194,19,-25.5368341,287.0,-49.2743291,LIQUEANE CARPINA,0.0,8702438,1,SSPPR,20.0,830.0,F,,12.0,PR,79.98,79.98
7620,6505147549117529,78720364,986.0,986.0,99129312620,2018-05-02T08:33:00,2017-12-26T13:48:00,1967-08-16T00:00:00,2022-12-31T00:00:00,,2,8965517,33840507.0,185074368,10493,-16.444366,1750.0,-54.625802,JERSSILAYNE BENA,,8706874,1,,20.0,1245.0,F,,,MT,10.87,10.87
7621,6505147549117529,78720364,986.0,986.0,99129312620,2018-05-01T13:49:00,2017-12-26T13:48:00,1967-08-16T00:00:00,2022-12-31T00:00:00,,2,8965517,31470704.0,185016359,10494,-16.4443243,1750.0,-54.6257806,JERSSILAYNE BENA,,8706874,5,,20.0,1245.0,F,,,MT,149.4,29.88
7622,6505147720331210,6550000,986.0,986.0,99127923193,2018-05-05T18:16:00,2017-12-28T13:02:00,1964-06-20T00:00:00,2022-12-31T00:00:00,,1,8978418,31937467.0,185694932,10493,-23.3996607,510.0,-47.0036464,JORIEDNA FIORENCIO,,8720769,1,,20.0,1245.0,F,,,SP,44.81,44.81
7623,6505147765277339,88138300,986.0,986.0,99127524493,2018-05-03T21:20:00,2017-12-28T17:26:00,1973-12-19T00:00:00,2022-12-31T00:00:00,,2,8981958,33846505.0,185347195,10493,-27.7486591339,885.0,-48.6326904297,VALCILIO VAZQUEZ,,8724756,1,,20.0,1245.0,M,,,SC,16.9,16.9
7624,6505153175303678,12605460,986.0,986.0,99923960404,2018-05-04T14:43:00,2018-03-08T12:09:25.790000,1973-03-11T03:00:00,2023-03-08T12:09:00,DIARISTA  MARIA PINTO,2,8990220,31935110.0,185432282,10493,-22.7395142,1467.543,-45.1027059,MEIREDIANA LEITE,0.0,760395,1,SSPSP,3.0,701.35,F,10.0,0.0,SP,40.0,40.0
7625,6505152434958976,3918020,986.0,986.0,99322044390,2018-05-18T13:25:00,2018-02-28T14:32:12.353000,1990-08-21T03:00:00,2023-02-28T14:32:00,GUIA DE TURISMO,1,8998026,33762648.0,188007322,10493,-23.5901347,1100.0,-46.5194769,ADAILBO RESENDE,0.0,6779557,1,SSPSP,3.0,701.35,F,,3.0,SP,30.93,30.93
7626,6505148061537287,8260090,986.0,986.0,99126001934,2018-05-06T20:44:00,2017-12-30T13:49:00,1969-08-08T00:00:00,2022-12-31T00:00:00,,1,9008281,33907566.0,185837308,10493,-23.5691727,800.0,-46.428009,DIJAIR CARPINA,,8739981,1,,20.0,1245.0,F,,,SP,27.33,27.33
7627,6086198411952978,2402020,,,99942579788,2018-05-04T17:25:00,2017-12-23T12:56:00,1964-07-02T00:00:00,2067-12-31T00:00:00,BABA,4,8952837,,185469547,19,-23.5076913,661.0,-46.6254383,DIONE LEITAO,0.0,574202,1,SSPSP,3.0,830.0,F,0.0,9.0,SP,21.99,21.99
7628,6086195413358605,8725010,,,99125189697,2018-05-05T15:10:00,2018-01-02T17:08:00,1984-11-24T00:00:00,2068-01-31T00:00:00,VAVA OVOS,1,9015616,,185649090,10482,-23.5472408,125.0,-46.1876127,HARLANIELLY MATILDE,0.0,8748104,5,SSPSP,3.0,830.0,F,,13.0,SP,162.55,32.51
7629,6505148620071469,11443350,986.0,986.0,99420228720,2018-05-05T11:06:00,2018-01-05T18:02:14.690000,1994-10-15T00:00:00,2023-01-05T18:02:00,,8,9033369,31666015.0,185569389,10494,-23.9418508,510.0,-46.3032348,JACIRETE MARCEDO,0.0,5797713,4,SSPSP,20.0,830.0,F,,0.0,SP,180.0,45.0
7630,6505148863838514,83601140,986.0,986.0,99121633118,2018-05-05T11:38:00,2018-01-09T13:19:00,1959-03-28T00:00:00,2023-01-31T00:00:00,,4,9050986,31867656.0,185581521,10493,-25.4533144,1080.0,-49.3870189,SILVANALDO ALCANFORADO,,8783669,1,,20.0,1245.0,F,,,PR,28.75,28.75
7631,6505148863838514,83601140,986.0,986.0,99121633118,2018-05-03T14:04:00,2018-01-09T13:19:00,1959-03-28T00:00:00,2023-01-31T00:00:00,,4,9050986,31737591.0,185270051,10493,-25.4863962,1080.0,-49.2955308,SILVANALDO ALCANFORADO,,8783669,1,,20.0,1245.0,F,,,PR,23.3,23.3
7632,6086199588189545,4855020,,,99121200190,2018-05-04T18:26:00,2018-01-10T10:38:00,1996-06-16T00:00:00,2068-01-31T00:00:00,,1,9055905,,185484792,19,0.0,50.0,0.0,EZEQUIEL FLOR,,8787999,1,,20.0,830.0,F,,,SP,50.0,50.0
7633,6505156228805918,11680000,986.0,986.0,99364939743,2018-05-05T10:09:00,2018-04-20T13:43:13.933000,1989-10-05T03:00:00,2023-04-30T00:00:00,PINTOR,2,9057512,32377514.0,185550955,10493,-23.4295355,720.0,-45.1132082,YSLAN LOURO,0.0,6350603,1,SSPSP,3.0,701.35,M,,0.0,SP,15.0,15.0
7634,6505156228805918,11680000,986.0,986.0,99364939743,2018-05-05T09:10:00,2018-04-20T13:43:13.933000,1989-10-05T03:00:00,2023-04-30T00:00:00,PINTOR,2,9057512,31947316.0,185538252,10493,-23.4312064,720.0,-45.073034,YSLAN LOURO,0.0,6350603,1,SSPSP,3.0,701.35,M,,0.0,SP,30.0,30.0
7635,6086197991305598,36880000,,,99183639241,2018-05-02T10:25:00,2018-01-10T13:30:00,1991-01-08T00:00:00,2068-01-31T00:00:00,,1,9057192,,185087938,502,-21.1353259,1029.0105,-42.3579303,MARCANGE ROLIM,,8163608,2,,20.0,830.0,F,,,MG,79.9,45.89
7636,6505148954291657,17533312,986.0,986.0,99121054002,2018-05-27T10:38:00,2018-01-10T13:22:00,1962-09-25T00:00:00,2023-01-31T00:00:00,,1,9057135,34285088.0,189608206,10493,-22.1927658,1500.0,-49.9528257,ELIOENNE FLOR,,8789460,1,,20.0,1660.0,F,,,SP,42.0,42.0
7637,6505149058629983,15990370,986.0,986.0,99120356315,2018-05-03T16:04:00,2018-01-11T15:39:00,1955-06-05T00:00:00,2023-01-31T00:00:00,,5,9063905,33120641.0,185293267,10493,-21.6030009,680.0,-48.3563777,DERLENIA GRAO,,8796437,1,,20.0,830.0,F,,,SP,90.0,90.0
7638,6505155775743238,5565000,,,99119957807,2018-05-03T12:31:00,2018-04-14T13:22:41.800000,1950-08-26T00:00:00,2023-04-14T13:23:00,,1,9067919,,185253106,504,-23.5956739,2295.0,-46.7863767,MAURIREGIS MALTA,,8800422,13,,20.0,1660.0,F,,,SP,2316.7,390.76
7639,6086193007717540,13920000,,,99119776330,2018-05-04T16:08:00,2018-01-12T16:21:00,1999-11-10T00:00:00,2068-01-31T00:00:00,,1,9069401,,185450612,28,-22.7353725433,1650.0,-46.8976974487,GERCYCARLA MALTA,,8802237,5,,20.0,830.0,F,,,SP,248.92,49.78
7640,6505151302162273,6602100,986.0,986.0,99313781077,2018-05-02T09:45:00,2018-02-10T12:59:18.847000,1952-07-15T00:00:00,2023-02-10T12:59:00,APOSENTADA,1,9065499,33831740.0,185081904,10494,-23.5307609,1320.0,-46.8972092,MERICA GALAZ,0.0,6862190,2,SSPSP,4.0,830.0,F,,0.0,SP,156.77,78.38
7641,6505149559053865,88815338,986.0,986.0,99116922484,2018-05-05T15:06:00,2018-01-18T16:21:00,1963-09-27T00:00:00,2023-01-31T00:00:00,,2,9096297,33877887.0,185647920,10494,-28.7046925,2550.0,-49.3513284,JAISMILY MARCONI,,8830776,2,,20.0,1660.0,F,,,SC,74.9,37.45
7642,6086191463320252,13905100,,,99117247780,2018-05-02T10:01:00,2018-01-18T10:15:00,1994-02-06T00:00:00,2068-01-31T00:00:00,MERCADO NUNES,1,9093648,,185084177,28,0.0,2640.0,0.0,GERAILTON NASCIMENTO,,8827523,2,SSPSP,1.0,830.0,F,,11.0,SP,59.97,29.99
7643,6505149768005773,37200000,986.0,986.0,99118645704,2018-05-04T14:26:00,2018-01-22T10:51:00,1978-04-14T00:00:00,2023-01-31T00:00:00,,1,9110144,32526542.0,185428638,10493,-21.2475524,1200.0,-44.9915435,JARDYGLEYSON FLOR,,8813543,1,,20.0,1245.0,F,,,MG,5.0,5.0
7644,6505149911720292,35043220,986.0,986.0,99114546302,2018-05-07T17:35:00,2018-01-24T09:28:00,1974-01-01T00:00:00,2023-01-31T00:00:00,,1,9118864,31848235.0,185959774,10494,-18.9010158,1074.0,-41.9517627,DERVID TORPE,,8854537,3,,0.0,,F,,,MG,239.8,79.93
7645,6086197503782671,83050170,,,99848603107,2018-05-05T11:20:00,2018-01-27T11:23:00,1988-11-13T00:00:00,2068-01-31T00:00:00,ARAUJO E CARVALHO,1,9135363,,185574870,19,-25.4897814,685.0,-49.1817314,DEUSELITA JUVENAL,0.0,1513968,1,SSPPR,20.0,830.0,F,4.0,5.0,PR,51.98,51.98
7646,6505153699877507,18682340,986.0,986.0,99112688100,2018-05-03T12:15:00,2018-03-15T19:43:43.757000,1976-05-05T00:00:00,2023-03-15T19:44:00,,2,9137345,32108251.0,185250180,10493,-22.603717804,340.0,-48.8074531555,DARIANDES CEICA,,8873119,1,,20.0,1245.0,M,,,SP,13.75,13.75
7647,6086191423395542,83304355,,,99113032763,2018-05-05T13:52:00,2018-01-27T09:39:00,1998-05-05T00:00:00,2068-01-31T00:00:00,,1,9134334,,185628050,19,-25.4330158234,1740.0,-49.1861000061,MICHELYNE CAPOTE,,8869673,1,,20.0,830.0,F,,,PR,47.97,47.97
7648,6505150152109801,16074045,986.0,986.0,99112941530,2018-05-06T11:12:00,2018-01-27T11:09:00,1955-06-12T00:00:00,2023-01-31T00:00:00,,2,9135213,31630441.0,185772428,10493,-21.1980379,960.0,-50.4564482,GIZIVAN MERCIANO,,8870585,1,,,1245.0,M,,,SP,53.84,53.84
7649,6505150967652237,87502080,986.0,986.0,99396285102,2018-05-01T22:34:00,2018-02-06T14:59:59.407000,1977-01-08T03:00:00,2023-02-06T15:00:00,,1,9164683,31944884.0,185055917,10493,-23.7572195,1316.0,-53.2991443,CLARI ANTOS,0.0,6037149,1,SSPMG,20.0,701.35,M,,0.0,PR,23.0,23.0
7650,6505154314395865,9171500,986.0,986.0,99109190520,2018-05-05T10:44:00,2018-03-26T11:13:37.253000,1956-06-25T00:00:00,2023-03-26T11:14:00,,5,9171447,33882374.0,185561720,10493,-23.6700191498,1575.0,-46.465057373,FLAVILENO POROCA,,8908095,1,,20.0,1245.0,F,,,SP,40.3,40.3
7651,6086197490924920,7135340,,,99109487026,2018-05-05T16:30:00,2018-02-03T16:11:00,1991-11-16T00:00:00,2068-02-29T00:00:00,,2,9167574,,185669632,19,-23.4698626,1740.0,-46.5294599,HUGUES LECYN,,8905130,1,,20.0,830.0,F,,,SP,20.0,20.0
7652,6086198301165811,37200000,,,99108786232,2018-05-03T18:20:00,2018-02-05T18:14:00,1996-01-19T00:00:00,2068-02-29T00:00:00,,1,9174859,,185323714,28,-21.84283638,1000.0,-46.5913925171,ANDRIELI DONOFRE,,8912138,3,,20.0,1245.0,F,,,MG,99.99,33.33
7653,6086199504620925,13253060,,,99109574182,2018-05-05T10:27:00,2018-02-03T14:31:00,1968-11-25T00:00:00,2068-02-29T00:00:00,SOLUCOES EM SERVICOS EIRELI,4,9166780,,185556151,19,-23.0110086,1745.0,-46.8296593,THAYWANNA MALTA,0.0,8904259,1,SSPPE,20.0,830.0,F,,5.0,SP,89.9,89.9
7654,6505153703517626,8471730,986.0,986.0,99108235279,2018-05-01T08:26:00,2018-03-15T23:29:15.350000,1949-10-11T00:00:00,2023-03-31T00:00:00,,4,9180271,32265356.0,184979407,10493,0.0,840.0,0.0,ANDRICIO RIBEIO,,8917648,1,,20.0,1245.0,F,,,SP,16.9,16.9
7655,6086190278257145,19906235,,,99108163693,2018-05-04T10:08:00,2018-02-07T10:07:34.577000,1997-09-25T00:00:00,2068-02-07T10:08:00,,2,9180814,,185378132,19,0.0,1840.0,0.0,NAHADIA RIBEIO,0.0,8918364,1,SSP,20.0,830.0,M,,,SP,4.99,4.99
7656,6505151125236237,84500000,986.0,986.0,99329291406,2018-05-01T00:06:00,2018-02-08T12:43:06.700000,1981-05-21T03:00:00,2023-02-08T12:43:00,AUTONOMO,1,9188470,31853285.0,184961490,10493,0.0,1935.0,0.0,EDVANILSA NISHIYAMA,0.0,6707086,1,SSPSC,21.0,900.55,M,,0.0,PR,146.0,146.0
7657,6086196496485358,4278000,,,99120428324,2018-05-03T18:44:00,2018-02-09T19:24:00,1995-03-14T00:00:00,2068-02-29T00:00:00,,1,9196759,,185328678,19,-23.4871292114,8000.0,-46.6925735474,CLOBIO GRAO,,8795717,1,,1.0,830.0,F,,,SP,108.0,108.0
7658,6505151412129270,15042105,986.0,986.0,99106043887,2018-05-02T18:07:00,2018-02-12T19:47:56.347000,1972-07-22T00:00:00,2023-02-12T19:48:00,,1,9202525,32528437.0,185174808,10493,-20.7888728,1500.0,-49.4423316,ALEMAR FLOR,,8939562,1,,20.0,1660.0,F,,,SP,14.99,14.99
7659,6086199761295157,83709590,,,99105422264,2018-05-05T11:30:00,2018-02-14T10:45:00,1999-04-16T00:00:00,2068-02-29T00:00:00,,1,9208796,,185578346,502,0.0,1740.0,0.0,ESAQUEL AMADOR,,8945778,2,,20.0,830.0,F,,,PR,23.99,14.53
